InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
55_Skyview_15076,55,Skyview,15076,MoonlitMacchiato,750mL,17,11.99,31/12/2016
55_Skyview_15651,55,Skyview,15651,MoonlitMojito,750mL,1,13.99,31/12/2016
55_Skyview_15901,55,Skyview,15901,SparklingApricotAmbrosia,750mL,12,79.99,31/12/2016
55_Skyview_16159,55,Skyview,16159,GlimmerQuench,750mL,17,9.99,31/12/2016
55_Skyview_16179,55,Skyview,16179,FrostedMapleMingle,750mL,9,49.99,31/12/2016
55_Skyview_16180,55,Skyview,16180,CozyCaramelCrave,750mL,8,10.99,31/12/2016
55_Skyview_16328,55,Skyview,16328,TranquilToastedTaffy,500mL,40,3.99,31/12/2016
55_Skyview_18884,55,Skyview,18884,VanillaVelour,750mL,13,17.99,31/12/2016
55_Skyview_19055,55,Skyview,19055,VelvetVista,750mL,11,9.99,31/12/2016
55_Skyview_19175,55,Skyview,19175,StarrySipAmericano,750mL,8,11.99,31/12/2016
55_Skyview_19507,55,Skyview,19507,VelvetFizz,750mL,32,8.99,31/12/2016
55_Skyview_19549,55,Skyview,19549,FrostedFable,3L,9,13.99,31/12/2016
55_Skyview_19789,55,Skyview,19789,StarlitStrawberrySteam,750mL,2,19.99,31/12/2016
63_Moonlit Meadow_8370,63,Moonlit Meadow,8370,LavenderLullaby,1.75L,6,8.99,31/12/2016
63_Moonlit Meadow_8907,63,Moonlit Meadow,8907,RadiantRainforestRipple,1.5L,8,6.99,31/12/2016
63_Moonlit Meadow_11213,63,Moonlit Meadow,11213,CitrusSilk,750mL,4,21.99,31/12/2016
63_Moonlit Meadow_14439,63,Moonlit Meadow,14439,LushLagoonLatte,750mL,12,4.99,31/12/2016
63_Moonlit Meadow_19507,63,Moonlit Meadow,19507,VelvetFizz,750mL,12,8.99,31/12/2016
63_Moonlit Meadow_24002,63,Moonlit Meadow,24002,EnchantedElderflowerElixir,1.5L,7,8.99,31/12/2016
63_Moonlit Meadow_27644,63,Moonlit Meadow,27644,EnchantedIced,750mL,9,9.99,31/12/2016
63_Moonlit Meadow_29407,63,Moonlit Meadow,29407,WildWisteriaWhirl,750mL,13,15.99,31/12/2016
63_Moonlit Meadow_29996,63,Moonlit Meadow,29996,WhisperQuencher,750mL,12,16.99,31/12/2016
63_Moonlit Meadow_33683,63,Moonlit Meadow,33683,FrothEuphoria,1.5L,11,20.99,31/12/2016
63_Moonlit Meadow_37731,63,Moonlit Meadow,37731,CosmicCider,3L,7,10.99,31/12/2016
63_Moonlit Meadow_41212,63,Moonlit Meadow,41212,SparkleBliss,750mL,6,14.99,31/12/2016
69_Serene Sands_3487,69,Serene Sands,3487,SummerBerryBrio,750mL,22,16.99,31/12/2016
69_Serene Sands_4246,69,Serene Sands,4246,TranquilToffeeTwirl,375mL,3,5.49,31/12/2016
69_Serene Sands_5124,69,Serene Sands,5124,FrolicFrappe,1.75L,18,64.99,31/12/2016
50_Willowgate_90011,50,Willowgate,90011,RadiantRooibos,750mL,3,144.99,31/12/2016
51_Mountaincrest_1094,51,Mountaincrest,1094,TranquilBrew,750mL,6,41.99,31/12/2016
51_Mountaincrest_1397,51,Mountaincrest,1397,BlueberryBrew,750mL,21,14.99,31/12/2016
51_Mountaincrest_1692,51,Mountaincrest,1692,FrothyForestFable,750mL,9,17.99,31/12/2016
51_Mountaincrest_1896,51,Mountaincrest,1896,AlpineAloeAria,750mL,11,109.99,31/12/2016
51_Mountaincrest_2598,51,Mountaincrest,2598,TropicalTidewave,750mL,19,16.99,31/12/2016
51_Mountaincrest_2854,51,Mountaincrest,2854,CloudNineCafé,750mL,43,54.99,31/12/2016
51_Mountaincrest_3237,51,Mountaincrest,3237,ChilledCherryCharm,1.75L,12,23.99,31/12/2016
51_Mountaincrest_3487,51,Mountaincrest,3487,SummerBerryBrio,750mL,7,16.99,31/12/2016
59_Laurelton_35862,59,Laurelton,35862,SunburstSip,750mL,33,19.99,31/12/2016
59_Laurelton_37731,59,Laurelton,37731,CosmicCider,3L,8,10.99,31/12/2016
59_Laurelton_44854,59,Laurelton,44854,ChocoMintMystique,750mL,16,49.99,31/12/2016
60_Velvetville_804,60,Velvetville,804,TwilightTingle,Liter,1,15.49,31/12/2016
60_Velvetville_1094,60,Velvetville,1094,TranquilBrew,750mL,12,41.99,31/12/2016
60_Velvetville_1397,60,Velvetville,1397,BlueberryBrew,750mL,24,14.99,31/12/2016
60_Velvetville_1655,60,Velvetville,1655,StarlitSaffronSensation,750mL,4,198.99,31/12/2016
60_Velvetville_1692,60,Velvetville,1692,FrothyForestFable,750mL,15,17.99,31/12/2016
60_Velvetville_1896,60,Velvetville,1896,AlpineAloeAria,750mL,10,109.99,31/12/2016
60_Velvetville_2013,60,Velvetville,2013,DriftwoodDelight,750mL,15,69.99,31/12/2016
71_Emberfield_37731,71,Emberfield,37731,CosmicCider,3L,12,10.99,31/12/2016
71_Emberfield_40175,71,Emberfield,40175,SunburstSorbet,187mL 4 Pk,4,11.99,31/12/2016
71_Emberfield_41212,71,Emberfield,41212,SparkleBliss,750mL,37,14.99,31/12/2016
72_Silvergate_1094,72,Silvergate,1094,TranquilBrew,750mL,10,41.99,31/12/2016
72_Silvergate_1397,72,Silvergate,1397,BlueberryBrew,750mL,37,14.99,31/12/2016
72_Silvergate_1692,72,Silvergate,1692,FrothyForestFable,750mL,20,17.99,31/12/2016
72_Silvergate_1896,72,Silvergate,1896,AlpineAloeAria,750mL,5,109.99,31/12/2016
67_Willow Creek_1094,67,Willow Creek,1094,TranquilBrew,750mL,11,41.99,31/12/2016
67_Willow Creek_1397,67,Willow Creek,1397,BlueberryBrew,750mL,63,14.99,31/12/2016
67_Willow Creek_1598,67,Willow Creek,1598,SunsetSerenade,750mL,1,949.99,31/12/2016
67_Willow Creek_1655,67,Willow Creek,1655,StarlitSaffronSensation,750mL,5,198.99,31/12/2016
67_Willow Creek_1692,67,Willow Creek,1692,FrothyForestFable,750mL,22,17.99,31/12/2016
67_Willow Creek_1896,67,Willow Creek,1896,AlpineAloeAria,750mL,18,109.99,31/12/2016
67_Willow Creek_2013,67,Willow Creek,2013,DriftwoodDelight,750mL,14,69.99,31/12/2016
67_Willow Creek_2598,67,Willow Creek,2598,TropicalTidewave,750mL,13,16.99,31/12/2016
67_Willow Creek_2807,67,Willow Creek,2807,PearlPop,750mL,24,89.99,31/12/2016
79_Starlight Bluff_14383,79,Starlight Bluff,14383,SunlitSnowfruitSip,750mL,4,15.99,31/12/2016
79_Starlight Bluff_14439,79,Starlight Bluff,14439,LushLagoonLatte,750mL,24,4.99,31/12/2016
79_Starlight Bluff_15007,79,Starlight Bluff,15007,BubbleHarbor,750mL,14,19.99,31/12/2016
79_Starlight Bluff_15651,79,Starlight Bluff,15651,MoonlitMojito,750mL,9,13.99,31/12/2016
79_Starlight Bluff_16159,79,Starlight Bluff,16159,GlimmerQuench,750mL,37,9.99,31/12/2016
79_Starlight Bluff_16179,79,Starlight Bluff,16179,FrostedMapleMingle,750mL,7,49.99,31/12/2016
79_Starlight Bluff_16180,79,Starlight Bluff,16180,CozyCaramelCrave,750mL,20,10.99,31/12/2016
79_Starlight Bluff_16328,79,Starlight Bluff,16328,TranquilToastedTaffy,500mL,19,3.99,31/12/2016
79_Starlight Bluff_18884,79,Starlight Bluff,18884,VanillaVelour,750mL,16,17.99,31/12/2016
79_Starlight Bluff_19175,79,Starlight Bluff,19175,StarrySipAmericano,750mL,20,11.99,31/12/2016
79_Starlight Bluff_19507,79,Starlight Bluff,19507,VelvetFizz,750mL,0,8.99,31/12/2016
79_Starlight Bluff_20400,79,Starlight Bluff,20400,StarrySpicedSorbet,750mL,50,13.99,31/12/2016
79_Starlight Bluff_22421,79,Starlight Bluff,22421,WhisperingWillow,750mL,12,12.99,31/12/2016
49_Sapphire Springs_1094,49,Sapphire Springs,1094,TranquilBrew,750mL,7,41.99,31/12/2016
49_Sapphire Springs_1397,49,Sapphire Springs,1397,BlueberryBrew,750mL,53,14.99,31/12/2016
49_Sapphire Springs_1655,49,Sapphire Springs,1655,StarlitSaffronSensation,750mL,5,198.99,31/12/2016
49_Sapphire Springs_1692,49,Sapphire Springs,1692,FrothyForestFable,750mL,21,17.99,31/12/2016
49_Sapphire Springs_1896,49,Sapphire Springs,1896,AlpineAloeAria,750mL,11,109.99,31/12/2016
49_Sapphire Springs_2598,49,Sapphire Springs,2598,TropicalTidewave,750mL,14,16.99,31/12/2016
49_Sapphire Springs_2854,49,Sapphire Springs,2854,CloudNineCafé,750mL,34,54.99,31/12/2016
55_Skyview_20400,55,Skyview,20400,StarrySpicedSorbet,750mL,16,13.99,31/12/2016
55_Skyview_22421,55,Skyview,22421,WhisperingWillow,750mL,40,12.99,31/12/2016
55_Skyview_23874,55,Skyview,23874,MoonlitMingle,750mL,2,54.99,31/12/2016
55_Skyview_24002,55,Skyview,24002,EnchantedElderflowerElixir,1.5L,18,8.99,31/12/2016
55_Skyview_24310,55,Skyview,24310,ZestSplash,750mL,0,7.99,31/12/2016
55_Skyview_24673,55,Skyview,24673,ZenBrew,1.5L,14,15.99,31/12/2016
55_Skyview_25005,55,Skyview,25005,VelvetVioletVapor,750mL,12,17.99,31/12/2016
55_Skyview_25154,55,Skyview,25154,VanillaVelvetVortex,750mL,3,24.99,31/12/2016
55_Skyview_25159,55,Skyview,25159,Peaches-n-Dream,750mL,8,11.99,31/12/2016
55_Skyview_25728,55,Skyview,25728,BlissfulButterscotchBrew,750mL,12,62.99,31/12/2016
74_Velvet Vista_6553,74,Velvet Vista,6553,PomegranatePleasure,750mL,43,13.99,31/12/2016
74_Velvet Vista_7725,74,Velvet Vista,7725,MidnightMangoMist,750mL,47,9.99,31/12/2016
74_Velvet Vista_8102,74,Velvet Vista,8102,MidnightMochaMist,1.75L,42,24.99,31/12/2016
74_Velvet Vista_8370,74,Velvet Vista,8370,LavenderLullaby,1.75L,38,8.99,31/12/2016
74_Velvet Vista_8847,74,Velvet Vista,8847,LuminousLagoon,750mL,110,5.99,31/12/2016
74_Velvet Vista_8907,74,Velvet Vista,8907,RadiantRainforestRipple,1.5L,6,6.99,31/12/2016
74_Velvet Vista_10452,74,Velvet Vista,10452,MoonlitMapleMocha,750mL,19,9.99,31/12/2016
74_Velvet Vista_11213,74,Velvet Vista,11213,CitrusSilk,750mL,106,21.99,31/12/2016
74_Velvet Vista_11340,74,Velvet Vista,11340,BlissfulBubbly,750mL,24,13.99,31/12/2016
51_Mountaincrest_4246,51,Mountaincrest,4246,TranquilToffeeTwirl,375mL,29,5.49,31/12/2016
51_Mountaincrest_5124,51,Mountaincrest,5124,FrolicFrappe,1.75L,7,64.99,31/12/2016
51_Mountaincrest_5921,51,Mountaincrest,5921,SparklingSaffron,750mL,52,19.99,31/12/2016
51_Mountaincrest_6553,51,Mountaincrest,6553,PomegranatePleasure,750mL,22,13.99,31/12/2016
51_Mountaincrest_7725,51,Mountaincrest,7725,MidnightMangoMist,750mL,45,9.99,31/12/2016
51_Mountaincrest_8102,51,Mountaincrest,8102,MidnightMochaMist,1.75L,31,24.99,31/12/2016
51_Mountaincrest_8370,51,Mountaincrest,8370,LavenderLullaby,1.75L,14,8.99,31/12/2016
51_Mountaincrest_8847,51,Mountaincrest,8847,LuminousLagoon,750mL,12,5.99,31/12/2016
51_Mountaincrest_8907,51,Mountaincrest,8907,RadiantRainforestRipple,1.5L,8,6.99,31/12/2016
76_Sapphire Shores_24002,76,Sapphire Shores,24002,EnchantedElderflowerElixir,1.5L,15,8.99,31/12/2016
76_Sapphire Shores_24310,76,Sapphire Shores,24310,ZestSplash,750mL,1,7.99,31/12/2016
76_Sapphire Shores_24396,76,Sapphire Shores,24396,EtherealElixir,750mL,3,188.99,31/12/2016
76_Sapphire Shores_24673,76,Sapphire Shores,24673,ZenBrew,1.5L,10,15.99,31/12/2016
76_Sapphire Shores_25005,76,Sapphire Shores,25005,VelvetVioletVapor,750mL,15,17.99,31/12/2016
76_Sapphire Shores_25728,76,Sapphire Shores,25728,BlissfulButterscotchBrew,750mL,21,62.99,31/12/2016
76_Sapphire Shores_26061,76,Sapphire Shores,26061,GlisteningGrove,750mL,10,12.99,31/12/2016
64_Havenwood_1094,64,Havenwood,1094,TranquilBrew,750mL,4,41.99,31/12/2016
64_Havenwood_1397,64,Havenwood,1397,BlueberryBrew,750mL,44,14.99,31/12/2016
64_Havenwood_1692,64,Havenwood,1692,FrothyForestFable,750mL,5,17.99,31/12/2016
64_Havenwood_1896,64,Havenwood,1896,AlpineAloeAria,750mL,1,109.99,31/12/2016
64_Havenwood_2598,64,Havenwood,2598,TropicalTidewave,750mL,9,16.99,31/12/2016
64_Havenwood_2854,64,Havenwood,2854,CloudNineCafé,750mL,9,54.99,31/12/2016
64_Havenwood_3237,64,Havenwood,3237,ChilledCherryCharm,1.75L,9,23.99,31/12/2016
64_Havenwood_3487,64,Havenwood,3487,SummerBerryBrio,750mL,15,16.99,31/12/2016
76_Sapphire Shores_26754,76,Sapphire Shores,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
76_Sapphire Shores_26833,76,Sapphire Shores,26833,MoonlitMintMelody,750mL,0,19.99,31/12/2016
69_Serene Sands_5921,69,Serene Sands,5921,SparklingSaffron,750mL,50,19.99,31/12/2016
69_Serene Sands_6003,69,Serene Sands,6003,WhisperingWhiteChocolate,Liter,5,99.99,31/12/2016
69_Serene Sands_6062,69,Serene Sands,6062,GlisteningGingerGlaze,750mL,3,6.99,31/12/2016
69_Serene Sands_6553,69,Serene Sands,6553,PomegranatePleasure,750mL,13,13.99,31/12/2016
69_Serene Sands_7725,69,Serene Sands,7725,MidnightMangoMist,750mL,41,9.99,31/12/2016
69_Serene Sands_8102,69,Serene Sands,8102,MidnightMochaMist,1.75L,71,24.99,31/12/2016
69_Serene Sands_8370,69,Serene Sands,8370,LavenderLullaby,1.75L,6,8.99,31/12/2016
69_Serene Sands_8847,69,Serene Sands,8847,LuminousLagoon,750mL,1,5.99,31/12/2016
69_Serene Sands_8907,69,Serene Sands,8907,RadiantRainforestRipple,1.5L,7,6.99,31/12/2016
60_Velvetville_2598,60,Velvetville,2598,TropicalTidewave,750mL,7,16.99,31/12/2016
60_Velvetville_2807,60,Velvetville,2807,PearlPop,750mL,24,89.99,31/12/2016
60_Velvetville_2854,60,Velvetville,2854,CloudNineCafé,750mL,22,54.99,31/12/2016
60_Velvetville_3237,60,Velvetville,3237,ChilledCherryCharm,1.75L,6,23.99,31/12/2016
60_Velvetville_3296,60,Velvetville,3296,MysticMangoMingle,750mL,8,22.99,31/12/2016
60_Velvetville_3487,60,Velvetville,3487,SummerBerryBrio,750mL,30,16.99,31/12/2016
67_Willow Creek_2854,67,Willow Creek,2854,CloudNineCafé,750mL,39,54.99,31/12/2016
67_Willow Creek_3237,67,Willow Creek,3237,ChilledCherryCharm,1.75L,38,23.99,31/12/2016
67_Willow Creek_3296,67,Willow Creek,3296,MysticMangoMingle,750mL,19,22.99,31/12/2016
67_Willow Creek_3487,67,Willow Creek,3487,SummerBerryBrio,750mL,40,16.99,31/12/2016
67_Willow Creek_4246,67,Willow Creek,4246,TranquilToffeeTwirl,375mL,68,5.49,31/12/2016
72_Silvergate_2854,72,Silvergate,2854,CloudNineCafé,750mL,12,54.99,31/12/2016
72_Silvergate_3237,72,Silvergate,3237,ChilledCherryCharm,1.75L,12,23.99,31/12/2016
72_Silvergate_3487,72,Silvergate,3487,SummerBerryBrio,750mL,17,16.99,31/12/2016
72_Silvergate_4246,72,Silvergate,4246,TranquilToffeeTwirl,375mL,18,5.49,31/12/2016
72_Silvergate_5124,72,Silvergate,5124,FrolicFrappe,1.75L,8,64.99,31/12/2016
49_Sapphire Springs_3237,49,Sapphire Springs,3237,ChilledCherryCharm,1.75L,17,23.99,31/12/2016
49_Sapphire Springs_3296,49,Sapphire Springs,3296,MysticMangoMingle,750mL,13,22.99,31/12/2016
49_Sapphire Springs_3487,49,Sapphire Springs,3487,SummerBerryBrio,750mL,29,16.99,31/12/2016
49_Sapphire Springs_4246,49,Sapphire Springs,4246,TranquilToffeeTwirl,375mL,21,5.49,31/12/2016
49_Sapphire Springs_5124,49,Sapphire Springs,5124,FrolicFrappe,1.75L,6,64.99,31/12/2016
79_Starlight Bluff_23874,79,Starlight Bluff,23874,MoonlitMingle,750mL,6,54.99,31/12/2016
79_Starlight Bluff_24002,79,Starlight Bluff,24002,EnchantedElderflowerElixir,1.5L,7,8.99,31/12/2016
79_Starlight Bluff_24557,79,Starlight Bluff,24557,EnchantedEucalyptusElixir,750mL,3,12.99,31/12/2016
79_Starlight Bluff_24673,79,Starlight Bluff,24673,ZenBrew,1.5L,12,15.99,31/12/2016
79_Starlight Bluff_25693,79,Starlight Bluff,25693,WhisperingWalnutWaltz,750mL,47,16.99,31/12/2016
79_Starlight Bluff_26754,79,Starlight Bluff,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
79_Starlight Bluff_27644,79,Starlight Bluff,27644,EnchantedIced,750mL,19,9.99,31/12/2016
79_Starlight Bluff_28983,79,Starlight Bluff,28983,TranquilTurmericTonic,750mL,53,14.99,31/12/2016
79_Starlight Bluff_29407,79,Starlight Bluff,29407,WildWisteriaWhirl,750mL,13,15.99,31/12/2016
79_Starlight Bluff_29996,79,Starlight Bluff,29996,WhisperQuencher,750mL,15,16.99,31/12/2016
79_Starlight Bluff_31541,79,Starlight Bluff,31541,OasisWhirl,750mL,20,21.99,31/12/2016
79_Starlight Bluff_32604,79,Starlight Bluff,32604,CarnivalChill,750mL,11,9.99,31/12/2016
79_Starlight Bluff_33683,79,Starlight Bluff,33683,FrothEuphoria,1.5L,11,20.99,31/12/2016
79_Starlight Bluff_35862,79,Starlight Bluff,35862,SunburstSip,750mL,43,19.99,31/12/2016
79_Starlight Bluff_37731,79,Starlight Bluff,37731,CosmicCider,3L,15,10.99,31/12/2016
55_Skyview_26186,55,Skyview,26186,FrostedCupcakeCrush,750mL,6,12.99,31/12/2016
55_Skyview_26754,55,Skyview,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
55_Skyview_26833,55,Skyview,26833,MoonlitMintMelody,750mL,0,19.99,31/12/2016
55_Skyview_27014,55,Skyview,27014,PetalPotion,750mL,12,69.99,31/12/2016
55_Skyview_27644,55,Skyview,27644,EnchantedIced,750mL,29,9.99,31/12/2016
55_Skyview_28983,55,Skyview,28983,TranquilTurmericTonic,750mL,35,14.99,31/12/2016
55_Skyview_29407,55,Skyview,29407,WildWisteriaWhirl,750mL,23,15.99,31/12/2016
55_Skyview_29714,55,Skyview,29714,FrostedCaramelCascade,750mL,20,8.99,31/12/2016
55_Skyview_29996,55,Skyview,29996,WhisperQuencher,750mL,33,16.99,31/12/2016
55_Skyview_31541,55,Skyview,31541,OasisWhirl,750mL,14,21.99,31/12/2016
55_Skyview_32604,55,Skyview,32604,CarnivalChill,750mL,8,9.99,31/12/2016
55_Skyview_33683,55,Skyview,33683,FrothEuphoria,1.5L,18,20.99,31/12/2016
55_Skyview_35862,55,Skyview,35862,SunburstSip,750mL,67,19.99,31/12/2016
51_Mountaincrest_11213,51,Mountaincrest,11213,CitrusSilk,750mL,38,21.99,31/12/2016
51_Mountaincrest_14439,51,Mountaincrest,14439,LushLagoonLatte,750mL,14,4.99,31/12/2016
51_Mountaincrest_16180,51,Mountaincrest,16180,CozyCaramelCrave,750mL,14,10.99,31/12/2016
51_Mountaincrest_16380,51,Mountaincrest,16380,CelestialChai,750mL,59,10.99,31/12/2016
51_Mountaincrest_19175,51,Mountaincrest,19175,StarrySipAmericano,750mL,56,11.99,31/12/2016
51_Mountaincrest_19507,51,Mountaincrest,19507,VelvetFizz,750mL,15,8.99,31/12/2016
51_Mountaincrest_19549,51,Mountaincrest,19549,FrostedFable,3L,7,13.99,31/12/2016
51_Mountaincrest_24002,51,Mountaincrest,24002,EnchantedElderflowerElixir,1.5L,15,8.99,31/12/2016
51_Mountaincrest_27644,51,Mountaincrest,27644,EnchantedIced,750mL,12,9.99,31/12/2016
51_Mountaincrest_29407,51,Mountaincrest,29407,WildWisteriaWhirl,750mL,11,15.99,31/12/2016
51_Mountaincrest_29996,51,Mountaincrest,29996,WhisperQuencher,750mL,12,16.99,31/12/2016
51_Mountaincrest_33683,51,Mountaincrest,33683,FrothEuphoria,1.5L,12,20.99,31/12/2016
51_Mountaincrest_35862,51,Mountaincrest,35862,SunburstSip,750mL,12,19.99,31/12/2016
51_Mountaincrest_37731,51,Mountaincrest,37731,CosmicCider,3L,15,10.99,31/12/2016
51_Mountaincrest_40175,51,Mountaincrest,40175,SunburstSorbet,187mL 4 Pk,0,11.99,31/12/2016
51_Mountaincrest_41212,51,Mountaincrest,41212,SparkleBliss,750mL,18,14.99,31/12/2016
52_Starfall_1094,52,Starfall,1094,TranquilBrew,750mL,5,41.99,31/12/2016
64_Havenwood_4246,64,Havenwood,4246,TranquilToffeeTwirl,375mL,1,5.49,31/12/2016
64_Havenwood_5124,64,Havenwood,5124,FrolicFrappe,1.75L,4,64.99,31/12/2016
64_Havenwood_5921,64,Havenwood,5921,SparklingSaffron,750mL,17,19.99,31/12/2016
64_Havenwood_6553,64,Havenwood,6553,PomegranatePleasure,750mL,14,13.99,31/12/2016
64_Havenwood_7725,64,Havenwood,7725,MidnightMangoMist,750mL,14,9.99,31/12/2016
64_Havenwood_8102,64,Havenwood,8102,MidnightMochaMist,1.75L,22,24.99,31/12/2016
74_Velvet Vista_13122,74,Velvet Vista,13122,LavenderLatte,750mL,9,14.99,31/12/2016
74_Velvet Vista_14383,74,Velvet Vista,14383,SunlitSnowfruitSip,750mL,13,15.99,31/12/2016
74_Velvet Vista_14439,74,Velvet Vista,14439,LushLagoonLatte,750mL,12,4.99,31/12/2016
74_Velvet Vista_15007,74,Velvet Vista,15007,BubbleHarbor,750mL,16,19.99,31/12/2016
74_Velvet Vista_15076,74,Velvet Vista,15076,MoonlitMacchiato,750mL,7,11.99,31/12/2016
74_Velvet Vista_15349,74,Velvet Vista,15349,BlossomButterflyBrew,300mL,8,7.99,31/12/2016
74_Velvet Vista_16159,74,Velvet Vista,16159,GlimmerQuench,750mL,22,9.99,31/12/2016
74_Velvet Vista_16179,74,Velvet Vista,16179,FrostedMapleMingle,750mL,3,49.99,31/12/2016
74_Velvet Vista_16180,74,Velvet Vista,16180,CozyCaramelCrave,750mL,26,10.99,31/12/2016
74_Velvet Vista_16328,74,Velvet Vista,16328,TranquilToastedTaffy,500mL,18,3.99,31/12/2016
74_Velvet Vista_17487,74,Velvet Vista,17487,CelestialSwell,750mL,20,5.99,31/12/2016
74_Velvet Vista_18884,74,Velvet Vista,18884,VanillaVelour,750mL,16,17.99,31/12/2016
74_Velvet Vista_19055,74,Velvet Vista,19055,VelvetVista,750mL,15,9.99,31/12/2016
74_Velvet Vista_19175,74,Velvet Vista,19175,StarrySipAmericano,750mL,11,11.99,31/12/2016
60_Velvetville_4246,60,Velvetville,4246,TranquilToffeeTwirl,375mL,16,5.49,31/12/2016
60_Velvetville_5124,60,Velvetville,5124,FrolicFrappe,1.75L,6,64.99,31/12/2016
60_Velvetville_5921,60,Velvetville,5921,SparklingSaffron,750mL,4,19.99,31/12/2016
60_Velvetville_6003,60,Velvetville,6003,WhisperingWhiteChocolate,Liter,17,99.99,31/12/2016
60_Velvetville_6553,60,Velvetville,6553,PomegranatePleasure,750mL,9,13.99,31/12/2016
69_Serene Sands_10452,69,Serene Sands,10452,MoonlitMapleMocha,750mL,2,9.99,31/12/2016
69_Serene Sands_11213,69,Serene Sands,11213,CitrusSilk,750mL,48,21.99,31/12/2016
69_Serene Sands_11340,69,Serene Sands,11340,BlissfulBubbly,750mL,13,13.99,31/12/2016
69_Serene Sands_12324,69,Serene Sands,12324,RadiantRipple,750mL,41,27.99,31/12/2016
69_Serene Sands_13424,69,Serene Sands,13424,GingerbreadGlow,750mL,12,19.99,31/12/2016
69_Serene Sands_13932,69,Serene Sands,13932,VelvetVanillaVoyage,750mL,8,4.79,31/12/2016
69_Serene Sands_14383,69,Serene Sands,14383,SunlitSnowfruitSip,750mL,12,15.99,31/12/2016
69_Serene Sands_14439,69,Serene Sands,14439,LushLagoonLatte,750mL,4,4.99,31/12/2016
69_Serene Sands_15007,69,Serene Sands,15007,BubbleHarbor,750mL,11,19.99,31/12/2016
69_Serene Sands_15076,69,Serene Sands,15076,MoonlitMacchiato,750mL,10,11.99,31/12/2016
69_Serene Sands_15901,69,Serene Sands,15901,SparklingApricotAmbrosia,750mL,12,79.99,31/12/2016
69_Serene Sands_16159,69,Serene Sands,16159,GlimmerQuench,750mL,29,9.99,31/12/2016
69_Serene Sands_16179,69,Serene Sands,16179,FrostedMapleMingle,750mL,7,49.99,31/12/2016
69_Serene Sands_16180,69,Serene Sands,16180,CozyCaramelCrave,750mL,19,10.99,31/12/2016
69_Serene Sands_16328,69,Serene Sands,16328,TranquilToastedTaffy,500mL,11,3.99,31/12/2016
69_Serene Sands_16380,69,Serene Sands,16380,CelestialChai,750mL,22,10.99,31/12/2016
76_Sapphire Shores_27014,76,Sapphire Shores,27014,PetalPotion,750mL,9,69.99,31/12/2016
76_Sapphire Shores_27644,76,Sapphire Shores,27644,EnchantedIced,750mL,17,9.99,31/12/2016
76_Sapphire Shores_28983,76,Sapphire Shores,28983,TranquilTurmericTonic,750mL,24,14.99,31/12/2016
76_Sapphire Shores_29407,76,Sapphire Shores,29407,WildWisteriaWhirl,750mL,9,15.99,31/12/2016
76_Sapphire Shores_29996,76,Sapphire Shores,29996,WhisperQuencher,750mL,24,16.99,31/12/2016
76_Sapphire Shores_31541,76,Sapphire Shores,31541,OasisWhirl,750mL,20,21.99,31/12/2016
76_Sapphire Shores_32604,76,Sapphire Shores,32604,CarnivalChill,750mL,17,9.99,31/12/2016
76_Sapphire Shores_33035,76,Sapphire Shores,33035,MapleMystique,750mL,16,8.99,31/12/2016
76_Sapphire Shores_33683,76,Sapphire Shores,33683,FrothEuphoria,1.5L,16,20.99,31/12/2016
76_Sapphire Shores_35862,76,Sapphire Shores,35862,SunburstSip,750mL,16,19.99,31/12/2016
76_Sapphire Shores_37731,76,Sapphire Shores,37731,CosmicCider,3L,10,10.99,31/12/2016
67_Willow Creek_5124,67,Willow Creek,5124,FrolicFrappe,1.75L,29,64.99,31/12/2016
67_Willow Creek_5921,67,Willow Creek,5921,SparklingSaffron,750mL,41,19.99,31/12/2016
67_Willow Creek_6003,67,Willow Creek,6003,WhisperingWhiteChocolate,Liter,10,99.99,31/12/2016
67_Willow Creek_6553,67,Willow Creek,6553,PomegranatePleasure,750mL,17,13.99,31/12/2016
67_Willow Creek_7725,67,Willow Creek,7725,MidnightMangoMist,750mL,82,9.99,31/12/2016
67_Willow Creek_8102,67,Willow Creek,8102,MidnightMochaMist,1.75L,35,24.99,31/12/2016
67_Willow Creek_8370,67,Willow Creek,8370,LavenderLullaby,1.75L,38,8.99,31/12/2016
72_Silvergate_5921,72,Silvergate,5921,SparklingSaffron,750mL,1,19.99,31/12/2016
72_Silvergate_6553,72,Silvergate,6553,PomegranatePleasure,750mL,22,13.99,31/12/2016
72_Silvergate_8102,72,Silvergate,8102,MidnightMochaMist,1.75L,10,24.99,31/12/2016
72_Silvergate_8370,72,Silvergate,8370,LavenderLullaby,1.75L,6,8.99,31/12/2016
72_Silvergate_8847,72,Silvergate,8847,LuminousLagoon,750mL,32,5.99,31/12/2016
72_Silvergate_11213,72,Silvergate,11213,CitrusSilk,750mL,9,21.99,31/12/2016
72_Silvergate_11340,72,Silvergate,11340,BlissfulBubbly,750mL,8,13.99,31/12/2016
72_Silvergate_14383,72,Silvergate,14383,SunlitSnowfruitSip,750mL,6,15.99,31/12/2016
72_Silvergate_14439,72,Silvergate,14439,LushLagoonLatte,750mL,9,4.99,31/12/2016
