InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
71_Emberfield_1692,71,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,12030,09/09/2016,13/09/2016,24/09/2016,24/10/2016,13.4,12,160.8,1
15_Meadowhaven_1692,15,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,12030,09/09/2016,16/09/2016,24/09/2016,24/10/2016,13.4,12,160.8,1
4_Cedar Ridge_1692,4,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,12030,09/09/2016,17/09/2016,24/09/2016,24/10/2016,13.4,1,13.4,1
62_Amberford_1692,62,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,12030,09/09/2016,14/09/2016,24/09/2016,24/10/2016,13.4,12,160.8,1
67_Willow Creek_1692,67,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,12030,09/09/2016,14/09/2016,24/09/2016,24/10/2016,13.4,12,160.8,1
73_Cypress Springs_1692,73,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,12030,09/09/2016,12/09/2016,24/09/2016,24/10/2016,13.4,11,147.4,1
71_Emberfield_24310,71,24310,ZestSplash,750mL,10754,RadiantRefresh Imports,11930,02/09/2016,08/09/2016,12/09/2016,30/10/2016,6.53,12,78.36,2
9_Eldermere_24310,9,24310,ZestSplash,750mL,10754,RadiantRefresh Imports,11930,02/09/2016,07/09/2016,12/09/2016,30/10/2016,6.53,12,78.36,2
73_Cypress Springs_24310,73,24310,ZestSplash,750mL,10754,RadiantRefresh Imports,11930,02/09/2016,08/09/2016,12/09/2016,30/10/2016,6.53,12,78.36,2
55_Skyview_27014,55,27014,PetalPotion,750mL,10754,RadiantRefresh Imports,11930,02/09/2016,11/09/2016,12/09/2016,30/10/2016,46.97,1,46.97,2
60_Velvetville_24310,60,24310,ZestSplash,750mL,10754,RadiantRefresh Imports,11930,02/09/2016,08/09/2016,12/09/2016,30/10/2016,6.53,36,235.08,2
68_Radiant Ridge_19507,68,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11949,04/09/2016,16/09/2016,26/09/2016,31/10/2016,4.99,12,59.88,2
55_Skyview_19507,55,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11949,04/09/2016,14/09/2016,26/09/2016,31/10/2016,4.99,12,59.88,2
23_Willowbrook_19507,23,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11949,04/09/2016,16/09/2016,26/09/2016,31/10/2016,4.99,12,59.88,2
73_Cypress Springs_19507,73,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11949,04/09/2016,15/09/2016,26/09/2016,31/10/2016,4.99,10,49.9,2
69_Serene Sands_19507,69,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11949,04/09/2016,13/09/2016,26/09/2016,31/10/2016,4.99,11,54.89,2
15_Meadowhaven_19507,15,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11949,04/09/2016,15/09/2016,26/09/2016,31/10/2016,4.99,12,59.88,2
50_Willowgate_26833,50,26833,MoonlitMintMelody,750mL,653,ZenZest Zephyr,11967,05/09/2016,16/09/2016,26/09/2016,01/11/2016,13.24,12,158.88,2
38_Willowfield_25005,38,25005,VelvetVioletVapor,750mL,4425,QuenchQuest Beverages,11978,06/09/2016,14/09/2016,21/09/2016,06/11/2016,11.68,12,140.16,2
66_Brookside_27644,66,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,11978,06/09/2016,13/09/2016,21/09/2016,06/11/2016,6.84,11,75.24,2
50_Willowgate_22740,50,22740,AlpineAppleAura,750mL,4425,QuenchQuest Beverages,11978,06/09/2016,14/09/2016,21/09/2016,06/11/2016,16.44,12,197.28,2
73_Cypress Springs_33035,73,33035,MapleMystique,750mL,9552,MistyMix Distributors,11942,04/09/2016,13/09/2016,27/09/2016,01/11/2016,5.88,10,58.8,2
73_Cypress Springs_32604,73,32604,CarnivalChill,750mL,10000,SereneSip Savvy,12018,08/09/2016,12/09/2016,22/09/2016,22/10/2016,6.5,12,78,2
76_Sapphire Shores_32604,76,32604,CarnivalChill,750mL,10000,SereneSip Savvy,12018,08/09/2016,15/09/2016,22/09/2016,22/10/2016,6.5,12,78,2
50_Willowgate_26833,50,26833,MoonlitMintMelody,750mL,653,ZenZest Zephyr,11933,02/09/2016,08/09/2016,17/09/2016,29/10/2016,13.24,24,317.76,2
34_Phoenixville_24310,34,24310,ZestSplash,750mL,10754,RadiantRefresh Imports,12003,07/09/2016,16/09/2016,22/09/2016,21/10/2016,6.53,12,78.36,2
14_Rivertowne_15651,14,15651,MoonlitMojito,750mL,10754,RadiantRefresh Imports,12003,07/09/2016,17/09/2016,22/09/2016,21/10/2016,9.58,1,9.58,2
76_Sapphire Shores_24310,76,24310,ZestSplash,750mL,10754,RadiantRefresh Imports,12003,07/09/2016,14/09/2016,22/09/2016,21/10/2016,6.53,9,58.77,2
81_Maplehaven_35862,81,35862,SunburstSip,750mL,3252,BrewBliss Beverages,11924,02/09/2016,08/09/2016,20/09/2016,20/10/2016,13.6,12,163.2,2
73_Cypress Springs_19549,73,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11788,23/08/2016,30/08/2016,10/09/2016,20/10/2016,8.66,4,34.64,2
81_Maplehaven_41212,81,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11788,23/08/2016,01/09/2016,10/09/2016,20/10/2016,10.52,12,126.24,2
12_Pinecrest_11213,12,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,09/09/2016,14/09/2016,30/10/2016,12.66,10,126.6,2
47_Crystal Haven_8847,47,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,09/09/2016,14/09/2016,30/10/2016,3.97,12,47.64,2
73_Cypress Springs_16328,73,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,11883,31/08/2016,06/09/2016,14/09/2016,30/10/2016,2.75,11,30.25,2
81_Maplehaven_16328,81,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,11883,31/08/2016,08/09/2016,14/09/2016,30/10/2016,2.75,12,33,2
6_Echo Harbor_33683,6,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,11883,31/08/2016,06/09/2016,14/09/2016,30/10/2016,10.38,6,62.28,2
35_Moonlight Cove_11213,35,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,06/09/2016,14/09/2016,30/10/2016,12.66,12,151.92,2
8_Horizon Hills_11213,8,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,08/09/2016,14/09/2016,30/10/2016,12.66,12,151.92,2
8_Horizon Hills_16328,8,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,11883,31/08/2016,06/09/2016,14/09/2016,30/10/2016,2.75,12,33,2
56_Horizonville_8847,56,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,07/09/2016,14/09/2016,30/10/2016,3.97,12,47.64,2
76_Sapphire Shores_11213,76,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,05/09/2016,14/09/2016,30/10/2016,12.66,24,303.84,2
24_Lakeview_11213,24,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11883,31/08/2016,08/09/2016,14/09/2016,30/10/2016,12.66,12,151.92,2
73_Cypress Springs_20400,73,20400,StarrySpicedSorbet,750mL,7255,CrystalCup Connections,12205,21/09/2016,27/09/2016,09/10/2016,16/11/2016,9.08,12,108.96,2
50_Willowgate_5124,50,5124,FrolicFrappe,1.75L,7239,HarmonyHaven Drinks,12227,22/09/2016,28/09/2016,10/10/2016,19/11/2016,51.53,6,309.18,1
61_Crystal Bay_8370,61,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,07/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
60_Velvetville_8370,60,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
34_Phoenixville_8370,34,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,5,28.55,1
50_Willowgate_8370,50,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,21,119.91,1
76_Sapphire Shores_8370,76,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,4,22.84,1
53_Sunflower Valley_8370,53,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,07/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
11_Eldertown_8370,11,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
8_Horizon Hills_8370,8,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
35_Moonlight Cove_8370,35,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,4,22.84,1
7_Misty Hollow_8370,7,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
22_Stonebridge_8370,22,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,05/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
71_Emberfield_8370,71,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
50_Willowgate_8370,50,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,05/09/2016,12/09/2016,26/10/2016,5.71,4,22.84,1
55_Skyview_8370,55,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,06/09/2016,12/09/2016,26/10/2016,5.71,5,28.55,1
55_Skyview_8370,55,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,5,28.55,1
38_Willowfield_8370,38,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,07/09/2016,12/09/2016,26/10/2016,5.71,4,22.84,1
10_Willowville_8370,10,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,07/09/2016,12/09/2016,26/10/2016,5.71,12,68.52,1
70_Oakmere_8370,70,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,09/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
73_Cypress Springs_8370,73,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,09/09/2016,12/09/2016,26/10/2016,5.71,10,57.1,1
23_Willowbrook_8370,23,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,12,68.52,1
33_Crestwood_8370,33,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,05/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
17_Sunnyside_8370,17,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,6,34.26,1
58_Frostwood_8370,58,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,11852,29/08/2016,08/09/2016,12/09/2016,26/10/2016,5.71,4,22.84,1
34_Phoenixville_8102,34,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,12031,09/09/2016,12/09/2016,26/09/2016,27/10/2016,18.65,6,111.9,1
15_Meadowhaven_8102,15,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,12031,09/09/2016,15/09/2016,26/09/2016,27/10/2016,18.65,6,111.9,1
32_Oceanview_16179,32,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,12031,09/09/2016,13/09/2016,26/09/2016,27/10/2016,34.24,6,205.44,2
56_Horizonville_8102,56,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,12031,09/09/2016,13/09/2016,26/09/2016,27/10/2016,18.65,6,111.9,1
66_Brookside_8102,66,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,12031,09/09/2016,16/09/2016,26/09/2016,27/10/2016,18.65,5,93.25,1
64_Havenwood_41212,64,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11898,31/08/2016,06/09/2016,17/09/2016,26/10/2016,10.52,12,126.24,2
81_Maplehaven_41212,81,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11898,31/08/2016,08/09/2016,17/09/2016,26/10/2016,10.52,12,126.24,2
72_Silvergate_1397,72,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,11867,30/08/2016,09/09/2016,13/09/2016,18/10/2016,10.76,36,387.36,1
67_Willow Creek_6553,67,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,11867,30/08/2016,09/09/2016,13/09/2016,18/10/2016,7.74,12,92.88,2
61_Crystal Bay_1397,61,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,11867,30/08/2016,07/09/2016,13/09/2016,18/10/2016,10.76,12,129.12,1
76_Sapphire Shores_2854,76,2854,CloudNineCafé,750mL,3960,MeadowMist Marketplace,11907,01/09/2016,06/09/2016,13/09/2016,19/10/2016,38.45,12,461.4,1
76_Sapphire Shores_2854,76,2854,CloudNineCafé,750mL,3960,MeadowMist Marketplace,11907,01/09/2016,09/09/2016,13/09/2016,19/10/2016,38.45,22,845.9,1
11_Eldertown_2854,11,2854,CloudNineCafé,750mL,3960,MeadowMist Marketplace,11907,01/09/2016,08/09/2016,13/09/2016,19/10/2016,38.45,12,461.4,1
11_Eldertown_27644,11,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,11928,02/09/2016,05/09/2016,14/09/2016,24/10/2016,6.84,12,82.08,2
34_Phoenixville_44854,34,44854,ChocoMintMystique,750mL,4425,QuenchQuest Beverages,11928,02/09/2016,08/09/2016,14/09/2016,24/10/2016,35.37,11,389.07,2
15_Meadowhaven_37731,15,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11833,26/08/2016,29/08/2016,07/09/2016,08/10/2016,6.7,5,33.5,2
62_Amberford_37731,62,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11833,26/08/2016,29/08/2016,07/09/2016,08/10/2016,6.7,6,40.2,2
23_Willowbrook_37731,23,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11833,26/08/2016,30/08/2016,07/09/2016,08/10/2016,6.7,9,60.3,2
42_Pine Ridge_37731,42,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11833,26/08/2016,30/08/2016,07/09/2016,08/10/2016,6.7,6,40.2,2
51_Mountaincrest_37731,51,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11833,26/08/2016,29/08/2016,07/09/2016,08/10/2016,6.7,6,40.2,2
73_Cypress Springs_37731,73,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11833,26/08/2016,29/08/2016,07/09/2016,08/10/2016,6.7,6,40.2,2
21_Moonstone_10452,21,10452,MoonlitMapleMocha,750mL,7153,CelestialCup Suppliers,11760,22/08/2016,01/09/2016,12/09/2016,09/10/2016,6.07,12,72.84,2
42_Pine Ridge_19549,42,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,12142,16/09/2016,20/09/2016,27/09/2016,28/10/2016,8.66,4,34.64,2
55_Skyview_19549,55,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,12142,16/09/2016,23/09/2016,27/09/2016,28/10/2016,8.66,4,34.64,2
74_Velvet Vista_19549,74,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,12142,16/09/2016,23/09/2016,27/09/2016,28/10/2016,8.66,4,34.64,2
64_Havenwood_41212,64,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,12142,16/09/2016,23/09/2016,27/09/2016,28/10/2016,10.52,8,84.16,2
51_Mountaincrest_19549,51,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,12142,16/09/2016,23/09/2016,27/09/2016,28/10/2016,8.66,4,34.64,2
67_Willow Creek_15076,67,15076,MoonlitMacchiato,750mL,9552,MistyMix Distributors,11942,04/09/2016,13/09/2016,27/09/2016,01/11/2016,7.74,12,92.88,2
44_Sunset Ridge_40175,44,40175,SunburstSorbet,187mL 4 Pk,480,SipSerenity Supplies,11859,30/08/2016,08/09/2016,20/09/2016,22/10/2016,8.21,6,49.26,2
73_Cypress Springs_40175,73,40175,SunburstSorbet,187mL 4 Pk,480,SipSerenity Supplies,11859,30/08/2016,08/09/2016,20/09/2016,22/10/2016,8.21,18,147.78,2
35_Moonlight Cove_4246,35,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,06/09/2016,20/09/2016,22/10/2016,4.22,23,97.06,1
63_Moonlit Meadow_4246,63,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,06/09/2016,20/09/2016,22/10/2016,4.22,24,101.28,1
74_Velvet Vista_4246,74,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,05/09/2016,20/09/2016,22/10/2016,4.22,23,97.06,1
5_Rosewood_4246,5,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,09/09/2016,20/09/2016,22/10/2016,4.22,23,97.06,1
42_Pine Ridge_4246,42,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,06/09/2016,20/09/2016,22/10/2016,4.22,24,101.28,1
69_Serene Sands_40175,69,40175,SunburstSorbet,187mL 4 Pk,480,SipSerenity Supplies,11859,30/08/2016,09/09/2016,20/09/2016,22/10/2016,8.21,6,49.26,2
50_Willowgate_40175,50,40175,SunburstSorbet,187mL 4 Pk,480,SipSerenity Supplies,11859,30/08/2016,08/09/2016,20/09/2016,22/10/2016,8.21,18,147.78,2
68_Radiant Ridge_4246,68,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,08/09/2016,20/09/2016,22/10/2016,4.22,24,101.28,1
38_Willowfield_4246,38,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,11859,30/08/2016,06/09/2016,20/09/2016,22/10/2016,4.22,21,88.62,1
67_Willow Creek_40175,67,40175,SunburstSorbet,187mL 4 Pk,480,SipSerenity Supplies,11859,30/08/2016,05/09/2016,20/09/2016,22/10/2016,8.21,6,49.26,2
45_Willow Lake_5921,45,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,21/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
76_Sapphire Shores_5921,76,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,21/09/2016,01/10/2016,05/11/2016,14.81,4,59.24,1
51_Mountaincrest_5921,51,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,21/09/2016,01/10/2016,05/11/2016,14.81,5,74.05,1
33_Crestwood_5921,33,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
76_Sapphire Shores_5921,76,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,4,59.24,1
10_Willowville_5921,10,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,21/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
76_Sapphire Shores_5921,76,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,22/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
34_Phoenixville_5921,34,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,5,74.05,1
23_Willowbrook_5921,23,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,23/09/2016,01/10/2016,05/11/2016,14.81,5,74.05,1
66_Brookside_5921,66,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,19/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
67_Willow Creek_5921,67,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
67_Willow Creek_5921,67,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,21/09/2016,01/10/2016,05/11/2016,14.81,5,74.05,1
11_Eldertown_5921,11,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,23/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
66_Brookside_5921,66,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
63_Moonlit Meadow_5921,63,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
77_Willowmere_5921,77,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
7_Misty Hollow_5921,7,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,23/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
57_Marbleton_5921,57,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,23/09/2016,01/10/2016,05/11/2016,14.81,12,177.72,1
53_Sunflower Valley_5921,53,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,19/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
38_Willowfield_5921,38,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,21/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
60_Velvetville_5921,60,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,23/09/2016,01/10/2016,05/11/2016,14.81,15,222.15,1
69_Serene Sands_5921,69,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,20/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
49_Sapphire Springs_5921,49,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,22/09/2016,01/10/2016,05/11/2016,14.81,5,74.05,1
69_Serene Sands_5921,69,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,19/09/2016,01/10/2016,05/11/2016,14.81,1,14.81,1
30_Whispering Pines_5921,30,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,22/09/2016,01/10/2016,05/11/2016,14.81,6,88.86,1
8_Horizon Hills_5921,8,5921,SparklingSaffron,750mL,6213,SparkleSplash Suppliers,12095,14/09/2016,23/09/2016,01/10/2016,05/11/2016,14.81,5,74.05,1
4_Cedar Ridge_3296,4,3296,MysticMangoMingle,750mL,8112,VelvetVibe Drinks,12096,14/09/2016,21/09/2016,01/10/2016,06/11/2016,15.99,6,95.94,1
71_Emberfield_3296,71,3296,MysticMangoMingle,750mL,8112,VelvetVibe Drinks,12096,14/09/2016,19/09/2016,01/10/2016,06/11/2016,15.99,6,95.94,1
69_Serene Sands_3296,69,3296,MysticMangoMingle,750mL,8112,VelvetVibe Drinks,12096,14/09/2016,19/09/2016,01/10/2016,06/11/2016,15.99,1,15.99,1
16_Oakridge_1397,16,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,12222,22/09/2016,30/09/2016,04/10/2016,03/11/2016,10.76,12,129.12,1
66_Brookside_1397,66,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,12222,22/09/2016,26/09/2016,04/10/2016,03/11/2016,10.76,12,129.12,1
34_Phoenixville_1397,34,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,12134,16/09/2016,22/09/2016,29/09/2016,07/11/2016,10.76,12,129.12,1
38_Willowfield_27644,38,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,12047,11/09/2016,21/09/2016,02/10/2016,29/10/2016,6.84,11,75.24,2
66_Brookside_25728,66,25728,BlissfulButterscotchBrew,750mL,4425,QuenchQuest Beverages,12047,11/09/2016,19/09/2016,02/10/2016,29/10/2016,37.49,11,412.39,2
81_Maplehaven_27644,81,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,12047,11/09/2016,23/09/2016,02/10/2016,29/10/2016,6.84,12,82.08,2
9_Eldermere_27644,9,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,12047,11/09/2016,19/09/2016,02/10/2016,29/10/2016,6.84,11,75.24,2
76_Sapphire Shores_15007,76,15007,BubbleHarbor,750mL,4425,QuenchQuest Beverages,12047,11/09/2016,21/09/2016,02/10/2016,29/10/2016,13.79,12,165.48,2
76_Sapphire Shores_45474,76,45474,WhisperingWindchai,750mL,4425,QuenchQuest Beverages,12201,21/09/2016,29/09/2016,09/10/2016,14/11/2016,33.55,4,134.2,2
76_Sapphire Shores_19175,76,19175,StarrySipAmericano,750mL,9744,MoonlitMingle Mixology,12167,19/09/2016,28/09/2016,07/10/2016,14/11/2016,7.38,11,81.18,2
56_Horizonville_8847,56,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,29/09/2016,09/10/2016,18/11/2016,3.97,15,59.55,2
76_Sapphire Shores_33683,76,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,12182,20/09/2016,27/09/2016,09/10/2016,18/11/2016,10.38,6,62.28,2
65_Whispering Vale_11213,65,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,28/09/2016,09/10/2016,18/11/2016,12.66,24,303.84,2
4_Cedar Ridge_16328,4,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,12182,20/09/2016,26/09/2016,09/10/2016,18/11/2016,2.75,12,33,2
67_Willow Creek_11213,67,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,28/09/2016,09/10/2016,18/11/2016,12.66,228,2886.48,2
62_Amberford_8847,62,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,29/09/2016,09/10/2016,18/11/2016,3.97,2,7.94,2
73_Cypress Springs_8847,73,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,27/09/2016,09/10/2016,18/11/2016,3.97,12,47.64,2
55_Skyview_11213,55,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,29/09/2016,09/10/2016,18/11/2016,12.66,166,2101.56,2
20_Silverdale_29996,20,29996,WhisperQuencher,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,29/09/2016,09/10/2016,18/11/2016,10.12,1,10.12,2
41_Twilight Harbor_11213,41,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,12182,20/09/2016,28/09/2016,09/10/2016,18/11/2016,12.66,24,303.84,2
40_Aurora Bluff_16328,40,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,12182,20/09/2016,27/09/2016,09/10/2016,18/11/2016,2.75,12,33,2
